Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de données
2016,2016,BC,British Columbia,Colombie-Britannique,June,Juin,164,a,164,a
2016,2016,BC,British Columbia,Colombie-Britannique,July,Juillet,206,a,206,a
2016,2016,BC,British Columbia,Colombie-Britannique,August,Août,325,a,325,a
2016,2016,BC,British Columbia,Colombie-Britannique,September,Septembre,43,a,43,a
2016,2016,MB,Manitoba,Manitoba,April,Avril,22,a,22,a
2016,2016,MB,Manitoba,Manitoba,May,Mai,59,a,59,a
2016,2016,MB,Manitoba,Manitoba,June,Juin,64,a,64,a
2016,2016,MB,Manitoba,Manitoba,July,Juillet,42,a,42,a
2016,2016,MB,Manitoba,Manitoba,August,Août,15,a,15,a
2016,2016,MB,Manitoba,Manitoba,September,Septembre,5,a,5,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,7,a,7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,April,Avril,151,a,151,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,May,Mai,55,a,55,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,June,Juin,25,a,25,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,10,a,10,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,August,Août,25,a,25,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,12,a,12,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,1,a,1,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,14,a,14,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,3,a,3,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,4,a,4,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,1,a,1,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,104,a,104,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,59,a,59,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,28,a,28,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,15,a,15,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,38,a,38,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,22,a,22,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,3,a,3,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,58,a,58,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,112,a,112,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,20,a,20,a
2016,2016,ON,Ontario,Ontario,October,Octobre,11,a,11,a
2016,2016,ON,Ontario,Ontario,November,Novembre,4,a,4,a
2016,2016,ON,Ontario,Ontario,March,Mars,5,a,5,a
2016,2016,ON,Ontario,Ontario,April,Avril,38,a,38,a
2016,2016,ON,Ontario,Ontario,May,Mai,176,a,176,a
2016,2016,ON,Ontario,Ontario,June,Juin,141,a,141,a
2016,2016,ON,Ontario,Ontario,July,Juillet,147,a,147,a
2016,2016,ON,Ontario,Ontario,August,Août,113,a,113,a
2016,2016,ON,Ontario,Ontario,September,Septembre,22,a,22,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,5,a,5,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,2,a,2,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,1,a,1,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2016,2016,QC,Quebec,Québec,October,Octobre,25,a,25,a
2016,2016,QC,Quebec,Québec,November,Novembre,5,a,5,a
2016,2016,QC,Quebec,Québec,December,Décembre,1,a,1,a
2016,2016,QC,Quebec,Québec,March,Mars,1,a,1,a
2016,2016,QC,Quebec,Québec,April,Avril,88,a,88,a
2016,2016,QC,Quebec,Québec,May,Mai,124,a,124,a
2016,2016,QC,Quebec,Québec,June,Juin,119,a,119,a
2016,2016,QC,Quebec,Québec,July,Juillet,141,a,141,a
2016,2016,QC,Quebec,Québec,August,Août,86,a,86,a
2016,2016,QC,Quebec,Québec,September,Septembre,17,a,17,a
2016,2016,SK,Saskatchewan,Saskatchewan,April,Avril,87,a,87,a
2016,2016,SK,Saskatchewan,Saskatchewan,May,Mai,111,a,111,a
2016,2016,SK,Saskatchewan,Saskatchewan,June,Juin,125,a,125,a
2016,2016,SK,Saskatchewan,Saskatchewan,July,Juillet,53,a,53,a
2016,2016,SK,Saskatchewan,Saskatchewan,August,Août,23,a,23,a
2016,2016,SK,Saskatchewan,Saskatchewan,September,Septembre,9,a,9,a
2016,2016,YT,Yukon,Yukon,April,Avril,2,a,2,a
2016,2016,YT,Yukon,Yukon,May,Mai,8,a,8,a
2016,2016,YT,Yukon,Yukon,June,Juin,15,a,15,a
2016,2016,YT,Yukon,Yukon,July,Juillet,19,a,19,a
2016,2016,YT,Yukon,Yukon,August,Août,8,a,8,a
2016,2016,YT,Yukon,Yukon,September,Septembre,1,a,1,a
2017,2017,AB,Alberta,Alberta,January,Janvier,4,a,4,a
2017,2017,AB,Alberta,Alberta,October,Octobre,49,a,49,a
2017,2017,AB,Alberta,Alberta,November,Novembre,5,a,5,a
2017,2017,AB,Alberta,Alberta,December,Décembre,3,a,3,a
2017,2017,AB,Alberta,Alberta,February,Février,4,a,4,a
2017,2017,AB,Alberta,Alberta,March,Mars,14,a,14,a
2017,2017,AB,Alberta,Alberta,April,Avril,101,a,101,a
2017,2017,AB,Alberta,Alberta,May,Mai,348,a,348,a
2017,2017,AB,Alberta,Alberta,June,Juin,176,a,176,a
2017,2017,AB,Alberta,Alberta,July,Juillet,285,a,285,a
2017,2017,AB,Alberta,Alberta,August,Août,264,a,264,a
2017,2017,AB,Alberta,Alberta,September,Septembre,77,a,77,a
2017,2017,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2017,2017,BC,British Columbia,Colombie-Britannique,October,Octobre,64,a,64,a
2017,2017,BC,British Columbia,Colombie-Britannique,November,Novembre,4,a,4,a
2017,2017,BC,British Columbia,Colombie-Britannique,February,Février,2,a,2,a
2017,2017,BC,British Columbia,Colombie-Britannique,March,Mars,10,a,10,a
2017,2017,BC,British Columbia,Colombie-Britannique,April,Avril,40,a,40,a
2017,2017,BC,British Columbia,Colombie-Britannique,May,Mai,91,a,91,a
2017,2017,BC,British Columbia,Colombie-Britannique,June,Juin,145,a,145,a
2017,2017,BC,British Columbia,Colombie-Britannique,July,Juillet,622,a,622,a
2017,2017,BC,British Columbia,Colombie-Britannique,August,Août,306,a,306,a
2017,2017,BC,British Columbia,Colombie-Britannique,September,Septembre,115,a,115,a
2017,2017,MB,Manitoba,Manitoba,October,Octobre,15,a,15,a
2017,2017,MB,Manitoba,Manitoba,April,Avril,8,a,8,a
2017,2017,MB,Manitoba,Manitoba,May,Mai,43,a,43,a
2017,2017,MB,Manitoba,Manitoba,June,Juin,27,a,27,a
2017,2017,MB,Manitoba,Manitoba,July,Juillet,142,a,142,a
2017,2017,MB,Manitoba,Manitoba,August,Août,298,a,298,a
2017,2017,MB,Manitoba,Manitoba,September,Septembre,33,a,33,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,33,a,33,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,2,a,2,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,April,Avril,16,a,16,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,May,Mai,25,a,25,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,June,Juin,16,a,16,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,39,a,39,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,August,Août,79,a,79,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,35,a,35,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,4,a,4,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,November,Novembre,6,a,6,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,18,a,18,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,22,a,22,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,20,a,20,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,8,a,8,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,4,a,4,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,5,a,5,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,1,a,1,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,82,a,82,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,44,a,44,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,11,a,11,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,12,a,12,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,15,a,15,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,7,a,7,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,22,a,22,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,33,a,33,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,123,a,123,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,77,a,77,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,13,a,13,a
2017,2017,ON,Ontario,Ontario,October,Octobre,30,a,30,a
2017,2017,ON,Ontario,Ontario,February,Février,1,a,1,a
2017,2017,ON,Ontario,Ontario,March,Mars,4,a,4,a
2017,2017,ON,Ontario,Ontario,April,Avril,23,a,23,a
2017,2017,ON,Ontario,Ontario,May,Mai,46,a,46,a
2017,2017,ON,Ontario,Ontario,June,Juin,40,a,40,a
2017,2017,ON,Ontario,Ontario,July,Juillet,230,a,230,a
2017,2017,ON,Ontario,Ontario,August,Août,369,a,369,a
2017,2017,ON,Ontario,Ontario,September,Septembre,38,a,38,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,4,a,4,a
2017,2017,QC,Quebec,Québec,October,Octobre,22,a,22,a
2017,2017,QC,Quebec,Québec,November,Novembre,2,a,2,a
2017,2017,QC,Quebec,Québec,February,Février,1,a,1,a
2017,2017,QC,Quebec,Québec,April,Avril,25,a,25,a
2017,2017,QC,Quebec,Québec,May,Mai,33,a,33,a
2017,2017,QC,Quebec,Québec,June,Juin,78,a,78,a
2017,2017,QC,Quebec,Québec,July,Juillet,88,a,88,a
2017,2017,QC,Quebec,Québec,August,Août,57,a,57,a
2017,2017,QC,Quebec,Québec,September,Septembre,16,a,16,a
2017,2017,SK,Saskatchewan,Saskatchewan,October,Octobre,13,a,13,a
2017,2017,SK,Saskatchewan,Saskatchewan,March,Mars,1,a,1,a
2017,2017,SK,Saskatchewan,Saskatchewan,April,Avril,16,a,16,a
2017,2017,SK,Saskatchewan,Saskatchewan,May,Mai,76,a,76,a
2017,2017,SK,Saskatchewan,Saskatchewan,June,Juin,15,a,15,a
2017,2017,SK,Saskatchewan,Saskatchewan,July,Juillet,72,a,72,a
2017,2017,SK,Saskatchewan,Saskatchewan,August,Août,138,a,138,a
2017,2017,SK,Saskatchewan,Saskatchewan,September,Septembre,37,a,37,a
2017,2017,YT,Yukon,Yukon,April,Avril,3,a,3,a
2017,2017,YT,Yukon,Yukon,May,Mai,9,a,9,a
2017,2017,YT,Yukon,Yukon,June,Juin,45,a,45,a
2017,2017,YT,Yukon,Yukon,July,Juillet,32,a,32,a
2017,2017,YT,Yukon,Yukon,August,Août,25,a,25,a
2017,2017,YT,Yukon,Yukon,September,Septembre,1,a,1,a
2018,2018,AB,Alberta,Alberta,January,Janvier,4,a,4,a
2018,2018,AB,Alberta,Alberta,October,Octobre,53,a,53,a
2018,2018,AB,Alberta,Alberta,November,Novembre,9,a,9,a
2018,2018,AB,Alberta,Alberta,December,Décembre,3,a,3,a
2018,2018,AB,Alberta,Alberta,March,Mars,19,a,19,a
2018,2018,AB,Alberta,Alberta,April,Avril,97,a,97,a
2018,2018,AB,Alberta,Alberta,May,Mai,454,a,454,a
2018,2018,AB,Alberta,Alberta,June,Juin,337,a,337,a
2018,2018,AB,Alberta,Alberta,July,Juillet,166,a,166,a
2018,2018,AB,Alberta,Alberta,August,Août,178,a,178,a
2018,2018,AB,Alberta,Alberta,September,Septembre,62,a,62,a
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminé,1,a,1,a
2018,2018,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2018,2018,BC,British Columbia,Colombie-Britannique,October,Octobre,45,a,45,a
2018,2018,BC,British Columbia,Colombie-Britannique,November,Novembre,2,a,2,a
2018,2018,BC,British Columbia,Colombie-Britannique,December,Décembre,2,a,2,a
2018,2018,BC,British Columbia,Colombie-Britannique,March,Mars,14,a,14,a
2018,2018,BC,British Columbia,Colombie-Britannique,April,Avril,51,a,51,a
2018,2018,BC,British Columbia,Colombie-Britannique,May,Mai,178,a,178,a
2018,2018,BC,British Columbia,Colombie-Britannique,June,Juin,327,a,327,a
2018,2018,BC,British Columbia,Colombie-Britannique,July,Juillet,684,a,684,a
2018,2018,BC,British Columbia,Colombie-Britannique,August,Août,766,a,766,a
2018,2018,BC,British Columbia,Colombie-Britannique,September,Septembre,52,a,52,a
2018,2018,MB,Manitoba,Manitoba,April,Avril,33,a,33,a
2018,2018,MB,Manitoba,Manitoba,May,Mai,176,a,176,a
2018,2018,MB,Manitoba,Manitoba,June,Juin,97,a,97,a
2018,2018,MB,Manitoba,Manitoba,July,Juillet,108,a,108,a
2018,2018,MB,Manitoba,Manitoba,August,Août,54,a,54,a
2018,2018,MB,Manitoba,Manitoba,September,Septembre,15,a,15,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,4,a,4,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,April,Avril,37,a,37,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,May,Mai,124,a,124,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,June,Juin,34,a,34,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,40,a,40,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,August,Août,15,a,15,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,31,a,31,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,1,a,1,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,3,a,3,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,12,a,12,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,41,a,41,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,18,a,18,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,19,a,19,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,24,a,24,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,14,a,14,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,2,a,2,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,51,a,51,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,54,a,54,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,26,a,26,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,24,a,24,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,17,a,17,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,22,a,22,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,1,a,1,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,4,a,4,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,14,a,14,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,35,a,35,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,7,a,7,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,2,a,2,a
2018,2018,ON,Ontario,Ontario,December,Décembre,1,a,1,a
2018,2018,ON,Ontario,Ontario,March,Mars,5,a,5,a
2018,2018,ON,Ontario,Ontario,April,Avril,18,a,18,a
2018,2018,ON,Ontario,Ontario,May,Mai,191,a,191,a
2018,2018,ON,Ontario,Ontario,June,Juin,245,a,245,a
2018,2018,ON,Ontario,Ontario,July,Juillet,524,a,524,a
2018,2018,ON,Ontario,Ontario,August,Août,300,a,300,a
2018,2018,ON,Ontario,Ontario,September,Septembre,55,a,55,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,May,Mai,7,a,7,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,September,Septembre,1,a,1,a
2018,2018,QC,Quebec,Québec,October,Octobre,13,a,13,a
2018,2018,QC,Quebec,Québec,November,Novembre,1,a,1,a
2018,2018,QC,Quebec,Québec,April,Avril,12,a,12,a
2018,2018,QC,Quebec,Québec,May,Mai,190,a,190,a
2018,2018,QC,Quebec,Québec,June,Juin,124,a,124,a
2018,2018,QC,Quebec,Québec,July,Juillet,201,a,201,a
2018,2018,QC,Quebec,Québec,August,Août,38,a,38,a
2018,2018,QC,Quebec,Québec,September,Septembre,18,a,18,a
2018,2018,SK,Saskatchewan,Saskatchewan,October,Octobre,7,a,7,a
2018,2018,SK,Saskatchewan,Saskatchewan,April,Avril,50,a,50,a
2018,2018,SK,Saskatchewan,Saskatchewan,May,Mai,178,a,178,a
2018,2018,SK,Saskatchewan,Saskatchewan,June,Juin,125,a,125,a
2018,2018,SK,Saskatchewan,Saskatchewan,July,Juillet,61,a,61,a
2018,2018,SK,Saskatchewan,Saskatchewan,August,Août,30,a,30,a
2018,2018,SK,Saskatchewan,Saskatchewan,September,Septembre,1,a,1,a
2018,2018,YT,Yukon,Yukon,April,Avril,1,a,1,a
2018,2018,YT,Yukon,Yukon,May,Mai,6,a,6,a
2018,2018,YT,Yukon,Yukon,June,Juin,11,a,11,a
2018,2018,YT,Yukon,Yukon,July,Juillet,21,a,21,a
2018,2018,YT,Yukon,Yukon,August,Août,11,a,11,a
2018,2018,YT,Yukon,Yukon,September,Septembre,1,a,1,a
2019,2019,AB,Alberta,Alberta,January,Janvier,17,a,17,a
2019,2019,AB,Alberta,Alberta,October,Octobre,17,a,17,a
2019,2019,AB,Alberta,Alberta,November,Novembre,1,a,1,a
2019,2019,AB,Alberta,Alberta,December,Décembre,1,a,1,a
2019,2019,AB,Alberta,Alberta,February,Février,1,a,1,a
2019,2019,AB,Alberta,Alberta,March,Mars,34,a,34,a
2019,2019,AB,Alberta,Alberta,April,Avril,188,a,188,a
2019,2019,AB,Alberta,Alberta,May,Mai,315,a,315,a
2019,2019,AB,Alberta,Alberta,June,Juin,180,a,180,a
2019,2019,AB,Alberta,Alberta,July,Juillet,219,a,219,a
2019,2019,AB,Alberta,Alberta,August,Août,78,a,78,a
2019,2019,AB,Alberta,Alberta,September,Septembre,30,a,30,a
2019,2019,BC,British Columbia,Colombie-Britannique,October,Octobre,16,a,16,a
2019,2019,BC,British Columbia,Colombie-Britannique,November,Novembre,7,a,7,a
2019,2019,BC,British Columbia,Colombie-Britannique,February,Février,1,a,1,a
2019,2019,BC,British Columbia,Colombie-Britannique,March,Mars,27,a,27,a
2019,2019,BC,British Columbia,Colombie-Britannique,April,Avril,87,a,87,a
2019,2019,BC,British Columbia,Colombie-Britannique,May,Mai,135,a,135,a
2019,2019,BC,British Columbia,Colombie-Britannique,June,Juin,194,a,194,a
2019,2019,BC,British Columbia,Colombie-Britannique,July,Juillet,155,a,155,a
2019,2019,BC,British Columbia,Colombie-Britannique,August,Août,126,a,126,a
2019,2019,BC,British Columbia,Colombie-Britannique,September,Septembre,95,a,95,a
2019,2019,MB,Manitoba,Manitoba,April,Avril,21,a,21,a
2019,2019,MB,Manitoba,Manitoba,May,Mai,81,a,81,a
2019,2019,MB,Manitoba,Manitoba,June,Juin,60,a,60,a
2019,2019,MB,Manitoba,Manitoba,July,Juillet,86,a,86,a
2019,2019,MB,Manitoba,Manitoba,August,Août,35,a,35,a
2019,2019,MB,Manitoba,Manitoba,September,Septembre,1,a,1,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,6,a,6,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,April,Avril,12,a,12,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,May,Mai,88,a,88,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,June,Juin,19,a,19,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,21,a,21,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,August,Août,32,a,32,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,5,a,5,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,2,a,2,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,March,Mars,6,a,6,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,1,a,1,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,44,a,44,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,8,a,8,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,11,a,11,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,16,a,16,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,11,a,11,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,2,a,2,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,17,a,17,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,16,a,16,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,45,a,45,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,13,a,13,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,7,a,7,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,34,a,34,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,9,a,9,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,October,Octobre,1,a,1,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,1,a,1,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,6,a,6,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,8,a,8,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,32,a,32,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,88,a,88,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,11,a,11,a
2019,2019,ON,Ontario,Ontario,October,Octobre,4,a,4,a
